id,name,name_with_place,municipality,locality,modes,lines,line_count,has_bus,has_rail
de:08111:2575,Schönberg,Schönberg,Stuttgart,Stuttgart,Bus,"70, 71",2,True,False
de:08111:203,Segelfalterstraße,Segelfalterstraße,Stuttgart,Stuttgart,Bus,98,1,True,False
de:08111:2053,Senefelderstraße,Senefelderstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"44, N2",2,True,False
de:08111:2263,Seyfferstraße,Seyfferstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"44, N2",2,True,False
de:08111:2264,Silberburg-/Reinsburgstraße,Silberburg-/Reinsburgstraße,Stuttgart,Stuttgart,Bus,92,1,True,False
de:08111:2316,Solitude,Solitude,Stuttgart,Stuttgart,Bus,92,1,True,False
de:08111:114,Sonatenweg,Sonatenweg,Stuttgart,Stuttgart,Bus,"98, 412",2,True,False
de:08111:2528,Sonnenbühl,Sonnenbühl,Stuttgart,Stuttgart,Bus; Ruftaxi,"61, RT6",2,True,False
de:08111:6137,Sportplatz,Sportplatz,Stuttgart,Stuttgart,Bus,131,1,True,False
de:08111:4013,Stadtgrenze,Stadtgrenze,Stuttgart,Stuttgart,Bus,101,1,True,False
de:08111:206,Stammheim Friedhof,Stammheim Friedhof,Stuttgart,Stuttgart,Bus,98,1,True,False
de:08111:196,Stammheim Sporthalle,Stammheim Sporthalle,Stuttgart,Stuttgart,Bus,98,1,True,False
de:08111:2041,Steckfeld,Steckfeld,Stuttgart,Stuttgart,Bus; Nachtbus,"73, N8",2,True,False
de:08111:2482,Steinbuttstraße,Steinbuttstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"54, N5",2,True,False
de:08111:2547,Steinäcker,Steinäcker,Stuttgart,Stuttgart,Bus,65,1,True,False
de:08111:2311,Straußstaffel,Straußstaffel,Stuttgart,Stuttgart,Bus,42,1,True,False
de:08111:204,Tagfalterweg,Tagfalterweg,Stuttgart,Stuttgart,Bus,98,1,True,False
de:08111:306,Tal-/Ostendstraße,Tal-/Ostendstraße,Stuttgart,Stuttgart,Nachtbus,"N5, N7",2,True,False
de:08111:2574,Taldorfer Straße,Taldorfer Straße,Stuttgart,Stuttgart,Bus,"70, 71",2,True,False
de:08111:2344,Tennisplatz,Tennisplatz,Stuttgart,Stuttgart,Bus,"50, 92",2,True,False
de:08111:2611,Thingstraße,Thingstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"82, N10",2,True,False
de:08111:2523,Tiefenbachschule,Tiefenbachschule,Stuttgart,Stuttgart,Bus; Ruftaxi,"62, RT7",2,True,False
de:08111:5852,Tigerstraße,Tigerstraße,Stuttgart,Stuttgart,Bus,84,1,True,False
de:08111:2438,Treiberstraße,Treiberstraße,Stuttgart,Stuttgart,Bus,66,1,True,False
de:08111:371,Tunnelstraße,Tunnelstraße,Stuttgart,Stuttgart,Nachtbus,N3,1,True,False
de:08111:376,Ulmenstraße,Ulmenstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"U1E, N1",2,True,False
de:08111:2417,Umgelterweg,Umgelterweg,Stuttgart,Stuttgart,Bus,91,1,True,False
de:08111:2512,Untertürkheim Alter Friedhof,Untertürkheim Alter Friedhof,Stuttgart,Stuttgart,Bus,"60, 61",2,True,False
de:08111:2513,Untertürkheim Friedhof,Untertürkheim Friedhof,Stuttgart,Stuttgart,Bus; Ruftaxi,"61, RT6",2,True,False
de:08111:2058,Urachstraße,Urachstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"42, N9",2,True,False
de:08111:2602,Vaihingen Alter Friedhof,Vaihingen Alter Friedhof,Stuttgart,Stuttgart,Bus; Nachtbus,"82, N1",2,True,False
de:08111:6006,Vaihingen Bf (Ost),Vaihingen Bf (Ost),Stuttgart,Stuttgart,Bus,80,1,True,False
de:08111:2595,Vaihingen Rathaus,Vaihingen Rathaus,Stuttgart,Stuttgart,Bus; Nachtbus,"82, N1",2,True,False
de:08111:2332,Veielbrunnenweg,Veielbrunnenweg,Stuttgart,Stuttgart,Bus,45,1,True,False
de:08111:2242,Viergiebelweg,Viergiebelweg,Stuttgart,Stuttgart,Bus; Nachtbus,"44, N2",2,True,False
de:08111:2191,Viktor-Köchl-Weg,Viktor-Köchl-Weg,Stuttgart,Stuttgart,Bus,43,1,True,False
de:08111:372,Villastraße,Villastraße,Stuttgart,Stuttgart,Nachtbus,N4,1,True,False
de:08111:6568,Waldenbucher Platz,Waldenbucher Platz,Stuttgart,Stuttgart,Bus,"70, 71",2,True,False
de:08111:377,Wangen Kelter,Wangen Kelter,Stuttgart,Wangen (Stuttgart),Nachtbus,N6,1,True,False
de:08111:6572,Weidachtal,Weidachtal,Stuttgart,Stuttgart,Bus,"73, 77",2,True,False
de:08111:2637,Weilemer Pfad,Weilemer Pfad,Stuttgart,Stuttgart,Bus,90,1,True,False
de:08111:2624,Weilimdorf Bf (Unterführung),Weilimdorf Bf (Unterführung),Stuttgart,Stuttgart,Bus,90,1,True,False
de:08111:197,Wespenweg,Wespenweg,Stuttgart,Stuttgart,Bus,98,1,True,False
de:08111:2424,Wildensteinstraße,Wildensteinstraße,Stuttgart,Stuttgart,Bus,91,1,True,False
de:08111:6277,Wildgansweg,Wildgansweg,Stuttgart,Stuttgart,Bus; Nachtbus,"54, N5",2,True,False
de:08111:2198,Wilhelm-/Olgastraße,Wilhelm-/Olgastraße,Stuttgart,Stuttgart,Bus; Nachtbus,"43, N1",2,True,False
de:08111:194,Withau,Withau,Stuttgart,Stuttgart,Bus,98,1,True,False
de:08111:6266,Zabergäustraße,Zabergäustraße,Stuttgart,Stuttgart,Bus,53,1,True,False
de:08111:4400,Zazenhausen Krone,Zazenhausen Krone,Stuttgart,Stuttgart,Bus; Ruftaxi,"53, RT4",2,True,False
de:08111:6989,Zazenhausen Viadukt,Zazenhausen Viadukt,Stuttgart,Stuttgart,Bus; Ruftaxi,"53, RT4",2,True,False
de:08111:2413,Zellerstraße,Zellerstraße,Stuttgart,Stuttgart,Bus,43,1,True,False
de:08111:2491,Zuckerberg,Zuckerberg,Stuttgart,Stuttgart,Bus; Nachtbus,"54, N5",2,True,False
de:08111:109,Zuffenhausen Friedhof,Zuffenhausen Friedhof,Stuttgart,Stuttgart,Bus; Ruftaxi,"53, RT4",2,True,False
de:08111:4401,Zuffenhausen Reibedanz,Zuffenhausen Reibedanz,Stuttgart,Stuttgart,Bus; Ruftaxi,"53, RT4",2,True,False
de:08111:2478,Zuffenhäuser Heide,Zuffenhäuser Heide,Stuttgart,Stuttgart,Bus,52,1,True,False
de:08119:5406,Mikrozentrum,Waiblingen Mikrozentrum,Waiblingen,Waiblingen,Bus; Nachtbus,"207, N31",2,True,False
